timestamp,location-long,location-lat,height,individual_id
02/10/2014 23:30,15.093517,54.13845,0.13,1
02/10/2014 23:46,15.09435,54.13935,0.133,1
03/10/2014 03:47,15.093983,54.146717,0.128,1
03/10/2014 04:03,15.095067,54.147683,0.134,1
03/10/2014 04:19,15.098,54.149517,0.128,1
03/10/2014 04:35,15.104433,54.147617,0.119,1
03/10/2014 05:23,15.152317,54.0968,0.121,1
03/10/2014 05:39,15.190917,54.093067,0.132,1
03/10/2014 05:55,15.19755,54.096967,0.133,1
03/10/2014 06:27,15.243367,54.08945,0.135,1
03/10/2014 06:43,15.2436,54.0893,0.135,1
03/10/2014 06:59,15.244167,54.089067,0.133,1
03/10/2014 07:15,15.244133,54.089417,0.133,1
03/10/2014 07:33,15.2442,54.089733,0.133,1
03/10/2014 07:47,15.243783,54.089867,0.13,1
03/10/2014 11:49,15.238017,54.089583,0.136,1
03/10/2014 12:05,15.238167,54.08905,0.158,1
03/10/2014 12:22,15.2381,54.0887,0.158,1
03/10/2014 12:37,15.236933,54.0889,0.16,1
03/10/2014 13:10,15.23735,54.089,0.162,1
03/10/2014 13:26,15.237433,54.089017,0.109,1
03/10/2014 13:42,15.237433,54.088983,0.099,1
03/10/2014 13:58,15.237433,54.088983,0.106,1
03/10/2014 14:30,15.2368,54.088517,0.101,1
03/10/2014 14:47,15.236733,54.088233,0.105,1
03/10/2014 15:35,15.237633,54.08895,0.101,1
03/10/2014 15:51,15.243483,54.091083,0.108,1
03/10/2014 19:52,14.7879,54.018417,0.103,1
03/10/2014 20:08,14.78725,54.018517,0.104,1
03/10/2014 20:24,14.78645,54.018783,0.101,1
03/10/2014 20:40,14.785433,54.01925,0.113,1
03/10/2014 21:28,14.784967,54.019617,0.127,1
03/10/2014 21:44,14.786017,54.01865,0.123,1
03/10/2014 22:00,14.7856,54.018983,0.123,1
03/10/2014 22:32,14.784983,54.020017,0.104,1
03/10/2014 22:48,14.785433,54.020367,0.099,1
03/10/2014 23:04,14.785533,54.0206,0.099,1
03/10/2014 23:20,14.78565,54.021083,0.098,1
03/10/2014 23:36,14.785433,54.021517,0.098,1
03/10/2014 23:52,14.785767,54.021817,0.103,1
04/10/2014 03:53,14.778733,54.025167,0.103,1
04/10/2014 04:09,14.778,54.02555,0.104,1
04/10/2014 04:25,14.777683,54.025383,0.096,1
04/10/2014 04:41,14.778167,54.025033,0.104,1
04/10/2014 05:29,14.780733,53.994583,0.099,1
04/10/2014 05:45,14.7809,53.994617,0.098,1
04/10/2014 06:01,14.780883,53.994533,0.099,1
04/10/2014 06:33,14.78095,53.9943,0.098,1
04/10/2014 06:49,14.780833,53.994033,0.103,1
04/10/2014 07:38,14.7788,53.993117,0.103,1
04/10/2014 07:53,14.718333,53.959217,0.103,1
30/08/2014 12:39,75.3123,71.4541,0.101,2
30/08/2014 14:42,75.34705,71.46345,0.102,2
30/08/2014 18:49,75.3796,71.457583,0.103,2
27/09/2014 10:54,49.5041,67.734967,0.1,2
27/09/2014 11:09,49.5038,67.7351,0.098,2
27/09/2014 11:25,49.503767,67.7351,0.099,2
27/09/2014 11:40,49.503667,67.7351,0.1,2
27/09/2014 11:56,49.50365,67.7351,0.1,2
27/09/2014 12:11,49.503617,67.735,0.092,2
27/09/2014 12:27,49.503183,67.734683,0.098,2
29/09/2014 22:56,46.53095,66.591267,0.101,2
30/09/2014 00:59,46.530883,66.59125,0.109,2
30/09/2014 10:44,35.70905,60.861467,0.109,2
30/09/2014 11:00,35.565167,60.681833,0.107,2
30/09/2014 11:15,35.459617,60.470817,0.104,2
30/09/2014 11:56,35.027167,59.9906,0.106,2
30/09/2014 12:11,35.004917,59.895433,0.105,2
01/10/2014 08:10,26.147583,54.895767,0.112,2
01/10/2014 08:25,25.802867,54.841667,0.114,2
01/10/2014 08:41,25.44265,54.795083,0.111,2
01/10/2014 08:56,25.12025,54.744067,0.158,2
01/10/2014 09:12,24.8081,54.6547,0.158,2
01/10/2014 09:27,24.517683,54.568733,0.164,2
01/10/2014 09:43,24.240317,54.485233,0.162,2
01/10/2014 15:06,18.747383,54.140583,0.144,2
01/10/2014 15:52,17.95875,54.176017,0.129,2
01/10/2014 16:07,17.696083,54.1947,0.129,2
01/10/2014 16:22,17.424767,54.218167,0.123,2
01/10/2014 16:39,17.176467,54.288733,0.121,2
01/10/2014 16:53,16.9478,54.361967,0.12,2
01/10/2014 17:09,16.7276,54.4751,0.117,2
01/10/2014 17:24,16.5494,54.55855,0.128,2
01/10/2014 22:02,16.158383,54.460017,0.128,2
02/10/2014 01:26,16.13915,54.4503,0.123,2
02/10/2014 03:29,16.131,54.44135,0.132,2
02/10/2014 09:42,13.124433,54.242917,0.129,2
02/10/2014 11:45,13.125883,54.242517,0.128,2
02/10/2014 13:49,13.126183,54.242633,0.12,2
02/10/2014 15:55,13.12735,54.2396,0.124,2
02/10/2014 17:58,12.630417,53.81685,0.125,2
19/08/2014 02:41,49.586017,68.8963,0.124,3
19/08/2014 03:06,49.586017,68.897133,0.124,3
30/09/2014 14:38,31.435717,58.5919,0.123,3
30/09/2014 14:54,31.229367,58.4752,0.124,3
02/10/2014 10:16,11.143583,53.174667,0.125,3
02/10/2014 10:32,11.140233,53.174917,0.127,3
02/10/2014 19:21,11.102133,53.16345,0.126,3
02/10/2014 19:38,11.10005,53.164067,0.131,3
03/10/2014 10:10,10.9836,53.21035,0.13,3
03/10/2014 10:26,10.983467,53.210333,0.129,3
03/10/2014 19:17,10.723367,53.32745,0.13,3
03/10/2014 19:32,10.72325,53.327783,0,3
04/10/2014 04:21,10.7225,53.32635,0.14,3
04/10/2014 04:37,10.723333,53.326817,0.122,3
28/08/2014 19:24,46.314867,68.164133,0.122,4
28/08/2014 20:30,46.3146,68.164267,0.125,4
28/08/2014 21:36,46.3146,68.1643,0.119,4
30/09/2014 10:03,33.854983,61.430817,0.119,4
30/09/2014 11:09,32.898767,60.844483,0.102,4
30/09/2014 12:17,32.232017,60.107867,0.104,4
30/09/2014 21:41,25.537683,55.444667,0.106,4
30/09/2014 22:47,24.5155,55.021733,0.108,4
30/09/2014 23:54,23.424117,54.623867,0.129,4
01/10/2014 01:01,22.391917,54.408267,0.12,4
01/10/2014 09:51,14.2275,54.23675,0.122,4
01/10/2014 10:56,13.772783,54.105017,0.126,4
01/10/2014 20:52,8.728333,53.411567,0.129,4
01/10/2014 21:58,8.524367,53.492,0.124,4
01/10/2014 23:05,8.52455,53.492067,0.128,4
28/08/2014 10:09,48.30525,68.8911,0.128,7
28/08/2014 10:25,48.294833,68.890083,0.122,7
28/08/2014 13:36,46.521467,68.0845,0.132,7
28/08/2014 18:38,46.5014,68.090617,0.122,7
28/08/2014 18:54,46.501433,68.09065,0.126,7
28/08/2014 19:10,46.50145,68.09065,0.11,7
29/08/2014 11:23,46.5121,68.0874,0.125,7
29/08/2014 11:56,46.512967,68.086717,0.124,7
29/08/2014 12:12,46.515033,68.086317,0.123,7
29/08/2014 14:03,46.520333,68.084567,0.124,7
29/08/2014 22:20,45.118717,67.560833,0.111,7
30/08/2014 00:28,45.1187,67.560883,0.124,7
30/09/2014 08:17,39.603133,64.792317,0.124,7
30/09/2014 09:32,37.9183,63.8896,0.126,7
30/09/2014 13:47,33.211367,61.089917,0.125,7
01/10/2014 13:52,12.741783,53.488983,0.122,7
01/10/2014 14:09,12.574333,53.43325,0.137,7
02/10/2014 02:03,8.81265,54.006417,0.121,7
27/08/2014 07:56,49.1865,68.9173,0.13,8
27/08/2014 08:27,49.187983,68.917167,0.157,8
27/08/2014 09:13,49.18645,68.91715,0.624,8
27/08/2014 17:13,49.294867,68.886333,0.358,8
27/08/2014 17:44,49.3049,68.88275,0.566,8
27/08/2014 18:30,49.305833,68.882633,0.703,8
28/08/2014 02:29,49.44165,68.784433,0.311,8
28/08/2014 02:59,49.373833,68.79265,0.119,8
28/08/2014 03:46,49.363367,68.79385,0.061,8
28/08/2014 11:43,49.295483,68.111817,0.061,8
28/08/2014 12:15,49.29935,68.090767,0.06,8
28/08/2014 13:00,49.299583,68.065867,0.059,8
29/09/2014 17:58,47.80805,66.9166,0.059,8
29/09/2014 20:02,47.8081,66.917917,0.112,8
29/09/2014 22:04,47.808333,66.9171,0.13,8
30/09/2014 16:10,33.029067,59.9625,0.084,8
30/09/2014 16:55,33.023617,59.965583,0.029,8
30/09/2014 17:26,33.0232,59.965,0.029,8
01/10/2014 09:55,23.251533,56.338267,0.02,8
01/10/2014 10:41,22.762233,56.045583,0.03,8
01/10/2014 10:57,22.539717,55.991083,0.031,8
01/10/2014 11:12,22.268917,55.933667,0.02,8
01/10/2014 19:10,16.630933,54.690667,0.009,8
01/10/2014 19:57,16.630667,54.689567,0.005,8
01/10/2014 20:27,16.63185,54.689117,0.006,8
02/10/2014 04:26,16.625533,54.6942,0.03,8
02/10/2014 05:12,16.2246,54.748917,0.016,8
02/10/2014 05:43,15.861867,54.746533,0.036,8
02/10/2014 13:43,13.217233,54.340317,0.02,8
02/10/2014 14:29,13.211917,54.3408,0.022,8
02/10/2014 14:45,13.1368,54.278667,0.017,8
02/10/2014 22:59,9.10305,52.41405,0.017,8
02/10/2014 23:45,8.49945,52.516433,0.026,8
03/10/2014 00:16,8.112583,52.559133,0.035,8
03/10/2014 08:15,6.14645,52.035683,0.035,8
30/08/2014 09:20,52.0132,68.502617,0.023,9
30/08/2014 21:39,52.018167,68.503883,0.022,9
31/08/2014 09:56,52.720717,68.500633,0.032,9
01/10/2014 23:33,43.976767,65.726267,0.031,9
02/10/2014 22:03,31.370617,60.2144,0.03,9
03/10/2014 15:26,24.131867,57.63675,0.029,9
04/10/2014 08:54,21.857633,56.535633,0.029,9
05/10/2014 16:42,8.252367,53.320267,0.03,9
06/10/2014 06:04,7.3176,52.795667,0.032,9
25/08/2014 18:36,97.5344,73.927933,0.025,11
25/08/2014 18:52,97.26925,73.855117,0.028,11
26/08/2014 01:39,94.70245,73.29875,0.026,11
26/08/2014 08:09,91.754767,72.2141,0.033,11
26/08/2014 08:26,91.754833,72.2141,0.032,11
26/08/2014 14:39,90.093117,71.737533,0.026,11
26/08/2014 15:11,89.23915,71.574917,0.027,11
27/08/2014 00:40,88.708533,71.532267,0.031,11
27/08/2014 01:29,88.710583,71.531883,0.026,11
27/08/2014 07:16,88.5867,71.447133,0.025,11
27/08/2014 08:20,86.992667,70.804033,0.026,11
27/08/2014 13:45,82.401617,68.986683,0.034,11
27/08/2014 15:06,82.431617,68.988783,0.028,11
28/08/2014 02:48,81.245517,68.924683,0.032,11
28/08/2014 04:26,81.248717,68.9245,0.028,11
28/08/2014 09:19,81.2621,68.927483,0.032,11
28/08/2014 11:13,81.2999,68.920667,0.031,11
28/08/2014 16:22,81.257883,68.934067,0.031,11
28/08/2014 18:32,81.258033,68.934,0.027,11
28/08/2014 22:51,81.2473,68.9283,0.023,11
25/09/2014 05:29,62.982183,60.396533,0.022,11
25/09/2014 07:39,61.4912,59.270467,0.025,11
25/09/2014 14:18,53.110567,57.77745,0.026,11
25/09/2014 16:48,49.412683,57.586767,0.03,11
26/09/2014 14:40,36.278533,58.303233,0.025,11
05/10/2014 05:18,28.397217,56.690717,0.035,11
05/10/2014 06:14,27.6213,56.441567,0.032,11
26/08/2014 12:44,86.93975,73.9693,0.025,12
26/08/2014 17:07,86.863167,73.973733,0.03,12
26/08/2014 19:17,86.863283,73.973867,0.031,12
27/08/2014 08:24,86.845233,73.9739,0.021,12
27/08/2014 19:17,86.78855,73.973067,0.027,12
28/08/2014 06:12,86.76905,73.977317,0.026,12
28/08/2014 08:23,86.758733,73.977883,0.026,12
30/08/2014 08:36,83.564433,73.480967,0.021,12
30/08/2014 09:00,83.563183,73.480867,0.023,12
30/08/2014 09:22,83.564483,73.480983,0.023,12
03/09/2014 08:52,73.29865,71.253933,0.025,12
17/09/2014 06:34,67.05495,69.830583,0.026,12
17/09/2014 09:34,65.466433,69.063767,0.026,12
17/09/2014 09:49,65.466733,69.063617,0.038,12
17/09/2014 10:23,65.46665,69.063567,0.026,12
17/09/2014 10:38,65.466617,69.063533,0.028,12
18/09/2014 07:53,65.487483,69.071167,0.03,12
18/09/2014 08:35,65.486617,69.070233,0.033,12
18/09/2014 15:07,65.469533,69.05315,0.027,12
18/09/2014 23:49,65.463417,69.054,0.035,12
20/09/2014 06:45,65.095983,68.91985,0.023,12
20/09/2014 09:54,62.93225,67.86125,0.026,12
20/09/2014 10:12,62.84315,67.82765,0.028,12
22/09/2014 15:29,61.922983,67.51305,0.028,12
23/09/2014 00:14,61.923217,67.513017,0.024,12
30/09/2014 11:56,40.6316,64.173217,0.024,12
30/09/2014 18:46,35.501367,61.046817,0.024,12
01/10/2014 10:49,19.900933,54.143317,0.023,12
01/10/2014 11:22,19.277083,54.10675,0.026,12
01/10/2014 11:37,18.993683,54.118817,0.024,12
01/10/2014 11:54,18.713967,54.150783,0.02,12
01/10/2014 12:10,18.4441,54.142267,0.025,12
18/08/2014 06:00,48.9900234,69.0604928,0.02,14
18/08/2014 06:30,49.1809872,69.0004276,0.023,14
18/08/2014 07:00,49.1821099,69.0003921,0.032,14
18/08/2014 07:30,49.5101257,68.8802525,0.031,14
18/08/2014 08:00,49.6600008,68.8565083,0.031,14
18/08/2014 08:30,49.7361149,68.8459911,0.031,14
18/08/2014 09:00,50.3630784,68.7140641,0.034,14
18/08/2014 09:30,50.9072064,68.5719415,0.032,14
18/08/2014 10:00,51.2287487,68.4878237,0.029,14
13/09/2014 10:30,51.4687524,68.3691963,0.021,14
13/09/2014 11:00,51.0239279,68.1496571,0.013,14
13/09/2014 11:30,50.5697239,67.954521,0.014,14
13/09/2014 12:00,50.1973409,67.7649043,0.017,14
13/09/2014 12:30,49.7717292,67.5974852,0.013,14
13/09/2014 13:00,49.2787656,67.50564,0.014,14
13/09/2014 13:30,49.1468635,67.4968502,0.013,14
13/09/2014 14:00,49.1332771,67.499284,0.011,14
13/09/2014 14:30,49.14427,67.4940265,0.01,14
13/09/2014 15:00,49.1457883,67.4935052,0.005,14
13/09/2014 15:30,49.1462053,67.4936852,0.013,14
13/09/2014 16:00,49.1586447,67.4936533,0.008,14
13/09/2014 16:30,48.8671605,67.4608841,0.018,14
13/09/2014 17:00,48.662421,67.4407943,0.008,14
13/09/2014 17:30,48.6436913,67.4299818,0.01,14
13/09/2014 18:00,48.6427421,67.4292113,0.011,14
13/09/2014 18:30,48.642623,67.4292913,0.006,14
13/09/2014 19:00,48.6425023,67.4291714,0.014,14
13/09/2014 19:30,48.6428295,67.42936,0.013,14
13/09/2014 20:00,48.6439601,67.426614,0,14
13/09/2014 20:30,48.6451564,67.4261922,0.021,14
13/09/2014 21:00,48.6421707,67.4259207,0.02,14
13/09/2014 21:30,48.6421054,67.4242775,0.025,14
13/09/2014 22:00,48.6407019,67.4251846,0.024,14
13/09/2014 22:30,48.6398869,67.4250857,0.028,14
13/09/2014 23:00,48.6426477,67.4257993,0.022,14
13/09/2014 23:30,48.6414623,67.424834,0.027,14
14/09/2014 00:00,48.6409286,67.425284,0.109,14
14/09/2014 00:30,48.6432271,67.4255938,0.168,14
14/09/2014 01:00,48.6435165,67.4258125,0.052,14
14/09/2014 01:30,48.6417196,67.4240736,0.052,14
14/09/2014 02:00,48.6367907,67.4263323,0.054,14
14/09/2014 02:30,48.6373591,67.4264833,0.052,14
14/09/2014 03:00,48.6362346,67.4272755,0.048,14
14/09/2014 03:30,48.6135918,67.4226524,0.052,14
14/09/2014 04:00,48.6123217,67.4222339,0.049,14
14/09/2014 04:30,48.6136234,67.4224732,0.049,14
14/09/2014 05:00,48.6114353,67.421272,0.07,14
14/09/2014 05:30,48.6101532,67.4212759,0.053,14
14/09/2014 06:00,48.6513815,67.4228756,0.115,14
14/09/2014 06:30,48.6514832,67.422678,0.016,14
14/09/2014 07:00,48.6510347,67.4232345,0.007,14
14/09/2014 07:30,48.6508374,67.4232981,0,14
14/09/2014 08:00,48.6511017,67.4233099,0.028,14
14/09/2014 08:30,48.6512295,67.4232367,0.022,14
14/09/2014 09:00,48.6508934,67.4232344,0.012,14
14/09/2014 09:30,48.6495241,67.4232589,0.006,14
14/09/2014 10:00,48.6708856,67.4277667,0.048,14
14/09/2014 10:30,48.6653501,67.4271718,0.022,14
14/09/2014 11:00,48.6275669,67.4387612,0.023,14
14/09/2014 11:30,48.6273399,67.4387958,0.206,14
14/09/2014 12:00,48.6247303,67.4387412,0,14
14/09/2014 12:30,48.6287979,67.4407826,0,14
14/09/2014 13:00,48.6286143,67.4410002,0.002,14
14/09/2014 13:30,48.6286432,67.4418899,0.004,14
14/09/2014 14:00,48.6288005,67.4417269,0,14
14/09/2014 14:30,48.6302431,67.4422283,0.003,14
14/09/2014 15:00,48.6380961,67.4353125,0,14
14/09/2014 15:30,48.6433373,67.4257146,0,14
14/09/2014 16:00,48.6455445,67.4365061,0,14
14/09/2014 16:30,48.6436689,67.4258288,0.105,14
14/09/2014 17:00,48.6446882,67.4249165,0.102,14
14/09/2014 17:30,48.6329415,67.4168895,0.106,14
14/09/2014 18:00,48.6324236,67.4169187,0.11,14
14/09/2014 18:30,48.6324615,67.4168887,0.003,14
14/09/2014 19:00,48.6324149,67.4168928,0,14
14/09/2014 19:30,48.6324573,67.4168788,0.004,14
14/09/2014 20:00,48.632419,67.4168906,0.007,14
14/09/2014 20:30,48.63245,67.4169098,0,14
14/09/2014 21:00,48.6324313,67.4168891,0,14
14/09/2014 21:30,48.6324499,67.4168917,0,14
14/09/2014 22:00,48.6324335,67.4167416,0.003,14
14/09/2014 22:30,48.6323162,67.4167576,0,14
14/09/2014 23:00,48.632317,67.4167719,0.002,14
14/09/2014 23:30,48.6323459,67.4167622,0.002,14
15/09/2014 00:00,48.6323399,67.4167608,0.003,14
15/09/2014 00:30,48.632335,67.4167561,0.003,14
15/09/2014 01:00,48.6323406,67.4167456,0.003,14
15/09/2014 01:30,48.6322895,67.416625,0.003,14
15/09/2014 02:00,48.6070044,67.4150466,0.005,14
15/09/2014 02:30,48.5997905,67.4195766,0.005,14
15/09/2014 03:00,48.4685987,67.3905162,0.005,14
22/09/2014 14:30,47.930444,67.3185127,0.003,14
22/09/2014 15:00,47.4080227,67.1177426,0,14
22/09/2014 15:30,46.8718523,66.9714918,0.011,14
22/09/2014 16:00,46.4262059,66.806566,0,14
22/09/2014 16:30,46.4267729,66.8068599,0.003,14
22/09/2014 17:00,46.4267345,66.806873,0.007,14
22/09/2014 17:30,46.4267838,66.8068799,0.002,14
22/09/2014 18:00,46.4267983,66.806874,0.006,14
22/09/2014 18:30,46.4268202,66.8068752,0,14
22/09/2014 19:00,46.426782,66.806889,0.007,14
22/09/2014 19:30,46.4268231,66.8068795,0.012,14
22/09/2014 20:00,46.4268568,66.8069078,0.011,14
22/09/2014 20:30,46.426981,66.8069105,0.011,14
22/09/2014 21:00,46.4260215,66.8064923,0,14
22/09/2014 21:30,46.4267884,66.8068573,0,14
22/09/2014 22:00,46.4268205,66.8068888,0,14
22/09/2014 22:30,46.4268597,66.8068969,0,14
22/09/2014 23:00,46.4268334,66.8069036,0,14
22/09/2014 23:30,46.4268509,66.8068864,0.002,14
23/09/2014 00:00,46.4268507,66.8069019,0,14
23/09/2014 00:30,46.4268391,66.8068889,0.013,14
23/09/2014 01:00,46.426953,66.8069004,0.002,14
23/09/2014 01:30,46.4280435,66.8074209,0,14
23/09/2014 02:00,46.426158,66.8068838,0.005,14
23/09/2014 02:30,45.943942,66.7981359,0,14
30/09/2014 03:30,44.888465,66.5363478,0.003,14
30/09/2014 04:00,43.9931343,66.3088837,0.003,14
30/09/2014 04:30,43.1582091,66.0033401,0.005,14
30/09/2014 05:00,42.2615228,65.7170554,0.004,14
30/09/2014 05:30,41.4798275,65.5174759,0,14
30/09/2014 06:00,40.7380217,65.4355778,0,14
30/09/2014 06:30,39.8971573,65.1836393,0,14
30/09/2014 07:00,39.2349208,64.8258055,0,14
30/09/2014 07:30,38.4498522,64.536678,0.003,14
30/09/2014 08:00,37.700011,64.2292459,0.004,14
30/09/2014 08:30,37.1336108,63.8238329,0.005,14
30/09/2014 09:00,36.5912633,63.4448836,0.004,14
30/09/2014 09:30,35.99519,63.144688,0,14
30/09/2014 10:00,35.442772,62.7800377,0,14
30/09/2014 10:30,34.9017556,62.4312727,0.002,14
30/09/2014 11:00,34.3455297,62.1084693,0.003,14
30/09/2014 11:30,33.8034637,61.7859649,0,14
30/09/2014 12:00,33.2987695,61.4506146,0,14
