timestamp,location-long,location-lat,height,individual_id,Altitude,TotalPoints,Minimum_Distance,Average_Distance,Kp,N,E,C,N_Obs,E_Obs,C_Obs,H,D,I,F
08/09/2014 17:38,67.5097,70.693633,0.035,1,0.035,55,278.6135762292588,695.3244102520684,1.7327272727272731,7101.629103378674,3851.6844758010643,57587.45609710001,7101.857219405258,3883.002823408901,57573.733387523374,8078.899010575755,28.473913328813133,82.01413799596857,58151.38613101585
08/09/2014 17:53,67.50965,70.69365,0.017,1,0.017,58,278.61468968968546,703.7127734054276,1.746551724137931,7101.223089858115,3853.173322606469,57587.62753970004,7101.872179440868,3883.0868373440317,57574.19826856207,8079.252070951878,28.484567343454028,82.01381697285598,58151.604962177946
21/09/2014 12:23,49.996717,66.897217,0.019,1,0.019,42,144.32942450840838,691.63547618627,1.2142857142857142,10420.149459305896,3912.747124254749,54686.37842194742,10434.80013942529,3900.6446368082507,54671.35308363486,11130.548270980938,20.58106549683583,78.49549404461315,55807.60781220669
21/09/2014 12:55,49.99755,66.897567,0.03,1,0.03,22,210.44601910271885,692.7761629051699,1.1363636363636365,10416.113323999105,3916.0831892215137,54686.852541896675,10434.57150179514,3900.7045535914795,54671.26282543967,11127.943400435457,20.604451310191394,78.49821173206377,55807.552940999354
21/09/2014 13:11,49.998683,66.8986,0.0,1,0.0,12,420.5822876253071,767.3626689996304,1.0,10411.118799210159,3916.728153451039,54690.322060991566,10434.210543195653,3900.9423474113687,54672.39368912226,11123.495587237996,20.616614350340658,78.5033964871547,55810.06612802285
21/09/2014 13:43,49.997133,66.8983,0.0,1,0.0,12,420.5173322734505,767.3253378743784,1.0,10411.332554042345,3916.840934277115,54690.07058021817,10434.380398769401,3900.824520464651,54672.190324038325,11123.735364314036,20.61677037836681,78.5031038078862,55809.8674834884
21/09/2014 14:00,49.997383,66.8976,0.0,1,0.0,12,420.53405584141035,767.3507189204283,1.0,10411.668319601786,3916.8821686698147,54689.83562332289,10434.697460055555,3900.763241503458,54671.97625996409,11124.064145834607,20.61636021063765,78.50272496682825,55809.702773144396
21/09/2014 14:17,49.997467,66.897517,0.0,1,0.0,2,1101.9507697735892,1105.3200166957522,1.0,10421.155695555119,3903.1091603845293,54692.13566912965,10434.733931884357,3900.758982509475,54671.954531190684,11128.106179798902,20.5327880137932,78.49912942236784,55812.76244013875
21/09/2014 14:31,50.00525,66.895483,0.044,1,0.044,14,787.514296101213,914.6112343379324,1.6999999999999997,10427.04746106531,3899.2974414743617,54681.144439933785,10435.306724009828,3900.8788815110665,54670.759455099236,11132.288142713383,20.503780257451474,78.49267169524136,55802.82606242535
21/09/2014 15:03,50.0408,66.890583,0.0,1,0.0,14,786.3367776075619,913.5343421553733,1.6999999999999997,10428.726482312539,3900.839387804415,54682.940843479846,10437.010632928186,3902.4701211423408,54672.557142977945,11134.400925614866,20.508185879842813,78.49091401862137,55805.007869042085
21/09/2014 15:19,50.047867,66.890167,0.0,1,0.0,14,786.0765884418965,913.2979966454303,1.6999999999999997,10428.753198451459,3901.1774619678745,54683.27375857967,10437.050375398645,3902.8358728332187,54672.89041662297,11134.544394090744,20.50976711244313,78.49083787857741,55805.3627156006
21/09/2014 15:35,50.0476,66.89015,0.0,1,0.0,14,786.0879541355215,913.3082353321471,1.6999999999999997,10428.753016946284,3901.1306348866297,54683.24992695871,10437.06384142259,3902.8185617906242,54672.86687169715,11134.527817510592,20.50954175199904,78.49084967368152,55805.33605573169
21/09/2014 16:07,50.0478,66.890183,0.0,1,0.0,45,159.5999612667144,749.9260355002896,1.7000000000000004,10426.68821626336,3898.9418604482075,54683.52424993778,10437.04449290994,3902.8336595024443,54672.891295527865,11131.827109253922,20.502713679543216,78.49362296770495,55805.0660709568
21/09/2014 16:23,49.961467,66.980783,0.0,1,0.0,45,159.39796253475555,749.3869772762157,1.7000000000000004,10385.956429861604,3904.1353886170195,54707.22260930799,10396.314042094224,3908.0768441745486,54696.58351081678,11095.510988486982,20.601503351303524,78.53500153885415,55821.05847903652
22/09/2014 05:52,49.847017,66.960383,0.0,1,0.0,41,138.51738384600444,677.6099156208106,1.9195121951219514,10373.003098122079,3909.1053035921327,54699.48057449018,10408.011342230891,3900.2020474773803,54681.674617866214,11085.138589490994,20.64910674245044,78.54385752493982,55811.40987887021
22/09/2014 06:08,49.846967,66.96045,0.0,1,0.0,54,138.52450832256878,742.5712313717843,1.866666666666667,10371.159446244403,3909.9463291981892,54699.769305424656,10407.980238618971,3900.2074657252156,54681.6918150769,11083.710053796738,20.65653589250288,78.54535370891547,55811.40914385975
22/09/2014 06:24,49.84695,66.960367,0.0,1,0.0,54,138.51787739199665,742.5725386095511,1.866666666666667,10371.848772258914,3909.3481226897184,54699.75126156753,10408.020146116793,3900.1971016079915,54681.66469226313,11084.144067043986,20.652385470329193,78.54491334893753,55811.477652686684
22/09/2014 06:40,49.84735,66.960383,0.0,1,0.0,54,138.50812556615494,742.5727479949102,1.866666666666667,10372.602765450243,3908.6536299845598,54699.80093064496,10408.005536039685,3900.217456122246,54681.69916349045,11084.60469881617,20.64765177474393,78.54446001393265,55811.61781548
22/09/2014 07:13,49.84685,66.9604,0.0,1,0.0,54,138.52348215785352,742.5718947426953,1.866666666666667,10374.711415979908,3906.574660501623,54699.8266436752,10408.006140614534,3900.1962837050846,54681.667606474315,11085.84514337708,20.63375411032217,78.5432171995652,55811.889390980636
22/09/2014 08:02,49.71275,67.096717,0.0,1,0.0,53,140.15488164212528,732.8557157976893,1.8698113207547171,10314.168049006425,3912.4111005969708,54729.77574584903,10343.29208474227,3910.8539969263084,54711.3372507584,11031.274775075608,20.772936807307158,78.60420887452884,55830.43414083526
30/09/2014 06:35,47.120217,66.684717,0.006,1,0.006,57,259.56581778692794,756.697999372988,2.4929824561403513,10585.498200081123,3848.3132085647576,54369.07477065371,10613.443821326888,3837.716431382991,54346.661529942576,11263.315972445002,19.978522508617395,78.29593599164743,55523.49573029483
30/09/2014 06:51,46.696433,66.529533,0.0,1,0.0,58,243.32836598444908,766.0957385946787,2.489655172413794,10677.990382463891,3828.9039914910186,54290.581907400556,10704.107910376037,3818.917572772658,54268.46267932785,11343.72004168153,19.72677168779082,78.19815295366828,55463.026136591354
30/09/2014 07:07,46.267167,66.378733,0.0,1,0.0,57,228.16031472962362,762.5773795989811,2.4929824561403513,10769.740952176951,3807.4756403163733,54218.402740069134,10793.81141120541,3798.216684592866,54196.56708979234,11422.967693581204,19.470261648838076,78.10267308794221,55408.658047393066
30/09/2014 07:23,45.813017,66.230733,0.0,1,0.0,57,213.51460938520185,765.545996901527,2.4929824561403513,10866.582198643815,3787.0854311606267,54152.337657049786,10887.323011404922,3779.0947863421497,54130.89177792155,11507.589875503545,19.21382926890435,78.00287987835074,55361.541691556275
30/09/2014 08:04,44.65975,65.7706,0.0,1,0.0,55,192.29822298173266,761.1536837278006,2.481818181818183,11209.945576188458,3783.8221541910216,53977.231038987404,11222.505458041396,3778.6071468191094,53957.216117382115,11831.322407729998,18.651674774692616,77.63680222767537,55258.67950423607
30/09/2014 08:46,43.495867,65.28735,0.0,1,0.0,55,128.62901141389958,771.2898474339091,2.500000000000001,11612.333599274307,3813.8710793489095,53631.650492772504,11616.802027886652,3812.4421562496336,53613.70966805411,12222.598096588506,18.18187581087814,77.1616196288894,55006.77993492833
30/09/2014 10:10,41.3145,64.12995,0.0,1,0.0,53,89.48795450841175,778.5258895086046,2.545283018867926,12243.502616848908,3585.4486923750624,52927.28508550701,12244.988403504267,3584.0985515321963,52910.89676927117,12757.695663968478,16.322406175444137,76.4478324941308,54443.147458398955
30/09/2014 10:26,40.957017,63.896433,0.0,1,0.0,52,98.65563910442529,775.2867484825521,2.550000000000001,12393.775301885957,3591.41499074926,52826.58686349506,12395.529575068871,3589.537369271003,52810.43573352737,12903.640101514644,16.16030415157757,76.27348102294319,54379.704003569255
30/09/2014 11:04,40.313267,63.317133,0.0,1,0.0,51,36.667320165269935,774.5202774847554,2.5745098039215693,12715.271907123082,3625.3875378133616,52476.233775278626,12718.011053375556,3622.9460326894673,52460.42388876054,13222.010984392877,15.913949101953897,75.8580097458471,54116.3255008052
30/09/2014 11:21,40.012267,63.049433,0.0,1,0.0,35,31.571345689287504,681.81406997707,2.7,12822.438586375252,3604.1720728200094,52288.03615491805,12820.137567808682,3602.57465593067,52273.9655761839,13319.34636653994,15.699781074787355,75.70895909232085,53957.79566077434
30/09/2014 11:53,39.520267,62.54775,0.0,1,0.0,35,77.3919612518418,678.4003949766177,2.7,12966.935018413276,3505.0761045134436,52045.78546783415,12965.162189335619,3503.270592890104,52032.20418525137,13432.31038467261,15.126062377218027,75.52852933257074,53751.192984286405
30/09/2014 12:09,39.2864,62.327483,0.0,1,0.0,35,103.42106975531651,676.8113559397235,2.7,13046.42238557853,3450.341752759615,51986.30973508062,13044.938985336381,3448.356660374249,51972.81633410832,13494.96184780679,14.813662080930165,75.44795945465145,53709.31385845009
30/09/2014 16:27,35.165983,59.422467,0.0,1,0.0,22,32.554067694543804,587.3380111892421,2.2999999999999994,14687.967435648045,3033.1904728752856,50719.41138981582,14679.680925235438,3041.3695621550423,50714.15150057515,14997.887579102558,11.668047789951743,73.52688787914478,52890.40861597476
30/09/2014 16:59,34.7592,58.98025,0.0,1,0.0,22,45.662686405821695,589.3977309421117,2.2999999999999994,14934.751243503133,2990.945350284001,50524.32761336708,14927.590230771108,2996.8751602817215,50519.10360756285,15231.301611934021,11.324669056391938,73.22379461768743,52770.25894930355
30/09/2014 17:15,34.471817,58.817917,0.0,1,0.0,22,63.16969428518948,592.4862690411348,2.2999999999999994,15022.117606725886,2968.3047688264433,50432.557923935456,15015.52671556034,2973.0727773462418,50427.34317669043,15312.571651781476,11.177409565719108,73.11041279763958,52705.95553959767
30/09/2014 17:47,34.4483,58.827933,0.0,1,0.0,22,62.231064413335815,592.6012647638589,2.2999999999999994,15016.229428309603,2970.1952283093865,50433.74371211492,15010.549620788124,2972.7666734272343,50428.62517705444,15307.161916498539,11.188623839897419,73.11641452604805,52705.51878842665
30/09/2014 18:04,34.448467,58.826017,0.0,1,0.0,22,62.44094852813251,592.6144668697611,2.2999999999999994,15016.629258035042,2971.406066939036,50433.007646169026,15011.542538170057,2972.6424164881946,50427.92960574033,15307.789137818569,11.19277938425905,73.11552966706098,52704.996618218844
30/09/2014 18:20,34.435233,58.81985,0.0,1,0.0,29,63.22641847670769,696.1294089363133,2.3,15020.74838399427,2973.3823966264304,50427.55672936559,15014.858725182827,2971.6688311031253,50424.253052315245,15312.213585626163,11.197041980471456,73.10920562381358,52701.06604790096
30/09/2014 18:35,34.201167,58.72725,0.0,1,0.0,30,76.27939612609022,712.9569807716999,2.2999999999999994,15069.79548222304,2959.332997063068,50369.71848498112,15064.876023735356,2956.5071171450004,50366.099861007126,15357.61660100734,11.110092109842107,73.04365127653953,52658.9491721947
30/09/2014 19:08,33.569233,58.4055,0.0,1,0.0,31,123.63743334117565,729.4334254570941,2.2999999999999994,15241.20627787518,2932.9618705294524,50188.09297532369,15238.387039733112,2927.795055574151,50183.8101813954,15520.845148983397,10.892634681425795,72.81559157987711,52533.240054640235
30/09/2014 19:24,33.2367,58.241183,0.0,1,0.0,34,126.0523618990681,772.2083414300216,2.3000000000000003,15330.960203636196,2929.5318314428973,50085.692826617946,15329.051727832228,2923.280821664653,50081.16451390142,15608.347046273477,10.818010223481789,72.69125043902159,52461.3869759392
30/09/2014 19:40,33.01435,58.041567,0.0,1,0.0,35,123.39452338690515,785.8760007113618,2.3,15433.268636449062,2925.816127459751,49975.2116846869,15432.343339290772,2918.9283632717793,49970.19570964661,15708.156505984585,10.73465731178178,72.5510780504619,52385.76107823358
