timestamp,location-long,location-lat,individual_id
03/10/2014 12:37,15.236933,54.0889,1
03/10/2014 13:10,15.23735,54.089,1
03/10/2014 13:26,15.237433,54.089017,1
03/10/2014 13:42,15.237433,54.088983,1
03/10/2014 13:58,15.237433,54.088983,1
03/10/2014 14:30,15.2368,54.088517,1
03/10/2014 14:47,15.236733,54.088233,1
03/10/2014 15:35,15.237633,54.08895,1
03/10/2014 15:51,15.243483,54.091083,1
03/10/2014 19:52,14.7879,54.018417,1
03/10/2014 20:08,14.78725,54.018517,1
03/10/2014 20:24,14.78645,54.018783,1
03/10/2014 20:40,14.785433,54.01925,1
03/10/2014 21:28,14.784967,54.019617,1
03/10/2014 21:44,14.786017,54.01865,1
03/10/2014 22:00,14.7856,54.018983,1
03/10/2014 22:32,14.784983,54.020017,1
03/10/2014 22:48,14.785433,54.020367,1
03/10/2014 23:04,14.785533,54.0206,1
03/10/2014 23:20,14.78565,54.021083,1
03/10/2014 23:36,14.785433,54.021517,1
03/10/2014 23:52,14.785767,54.021817,1
04/10/2014 03:53,14.778733,54.025167,1
04/10/2014 04:09,14.778,54.02555,1
04/10/2014 04:25,14.777683,54.025383,1
04/10/2014 04:41,14.778167,54.025033,1
04/10/2014 05:29,14.780733,53.994583,1
04/10/2014 05:45,14.7809,53.994617,1
04/10/2014 06:01,14.780883,53.994533,1
04/10/2014 06:33,14.78095,53.9943,1
04/10/2014 06:49,14.780833,53.994033,1
04/10/2014 07:38,14.7788,53.993117,1
04/10/2014 07:53,14.718333,53.959217,1
30/08/2014 12:39,75.3123,71.4541,2
30/08/2014 14:42,75.34705,71.46345,2
30/08/2014 18:49,75.3796,71.457583,2
27/09/2014 10:54,49.5041,67.734967,2
27/09/2014 11:09,49.5038,67.7351,2
27/09/2014 11:25,49.503767,67.7351,2
27/09/2014 11:40,49.503667,67.7351,2
27/09/2014 11:56,49.50365,67.7351,2
27/09/2014 12:11,49.503617,67.735,2
27/09/2014 12:27,49.503183,67.734683,2
29/09/2014 22:56,46.53095,66.591267,2
30/09/2014 00:59,46.530883,66.59125,2
30/09/2014 10:44,35.70905,60.861467,2
30/09/2014 11:00,35.565167,60.681833,2
30/09/2014 11:15,35.459617,60.470817,2
30/09/2014 11:56,35.027167,59.9906,2
30/09/2014 12:11,35.004917,59.895433,2
01/10/2014 08:10,26.147583,54.895767,2
01/10/2014 08:25,25.802867,54.841667,2
01/10/2014 08:41,25.44265,54.795083,2
01/10/2014 08:56,25.12025,54.744067,2
01/10/2014 09:12,24.8081,54.6547,2
01/10/2014 09:27,24.517683,54.568733,2
01/10/2014 09:43,24.240317,54.485233,2
01/10/2014 15:06,18.747383,54.140583,2
01/10/2014 15:52,17.95875,54.176017,2
01/10/2014 16:07,17.696083,54.1947,2
01/10/2014 16:22,17.424767,54.218167,2
01/10/2014 16:39,17.176467,54.288733,2
01/10/2014 16:53,16.9478,54.361967,2
01/10/2014 17:09,16.7276,54.4751,2
01/10/2014 17:24,16.5494,54.55855,2
01/10/2014 22:02,16.158383,54.460017,2
02/10/2014 01:26,16.13915,54.4503,2
02/10/2014 03:29,16.131,54.44135,2
02/10/2014 09:42,13.124433,54.242917,2
02/10/2014 11:45,13.125883,54.242517,2
02/10/2014 13:49,13.126183,54.242633,2
02/10/2014 15:55,13.12735,54.2396,2
02/10/2014 17:58,12.630417,53.81685,2
19/08/2014 02:41,49.586017,68.8963,3
19/08/2014 03:06,49.586017,68.897133,3
30/09/2014 14:38,31.435717,58.5919,3
30/09/2014 14:54,31.229367,58.4752,3
02/10/2014 10:16,11.143583,53.174667,3
02/10/2014 10:32,11.140233,53.174917,3
02/10/2014 19:21,11.102133,53.16345,3
02/10/2014 19:38,11.10005,53.164067,3
03/10/2014 10:10,10.9836,53.21035,3
03/10/2014 10:26,10.983467,53.210333,3
03/10/2014 19:17,10.723367,53.32745,3
03/10/2014 19:32,10.72325,53.327783,3
04/10/2014 04:21,10.7225,53.32635,3
04/10/2014 04:37,10.723333,53.326817,3
28/08/2014 19:24,46.314867,68.164133,4
28/08/2014 20:30,46.3146,68.164267,4
28/08/2014 21:36,46.3146,68.1643,4
30/09/2014 10:03,33.854983,61.430817,4
30/09/2014 11:09,32.898767,60.844483,4
30/09/2014 12:17,32.232017,60.107867,4
30/09/2014 21:41,25.537683,55.444667,4
30/09/2014 22:47,24.5155,55.021733,4
30/09/2014 23:54,23.424117,54.623867,4
01/10/2014 01:01,22.391917,54.408267,4
01/10/2014 09:51,14.2275,54.23675,4
01/10/2014 10:56,13.772783,54.105017,4
01/10/2014 20:52,8.728333,53.411567,4
01/10/2014 21:58,8.524367,53.492,4
01/10/2014 23:05,8.52455,53.492067,4
28/08/2014 10:09,48.30525,68.8911,7
28/08/2014 10:25,48.294833,68.890083,7
28/08/2014 13:36,46.521467,68.0845,7
28/08/2014 18:38,46.5014,68.090617,7
28/08/2014 18:54,46.501433,68.09065,7
28/08/2014 19:10,46.50145,68.09065,7
29/08/2014 11:23,46.5121,68.0874,7
29/08/2014 11:56,46.512967,68.086717,7
29/08/2014 12:12,46.515033,68.086317,7
29/08/2014 14:03,46.520333,68.084567,7
29/08/2014 22:20,45.118717,67.560833,7
30/08/2014 00:28,45.1187,67.560883,7
30/09/2014 08:17,39.603133,64.792317,7
30/09/2014 09:32,37.9183,63.8896,7
30/09/2014 13:47,33.211367,61.089917,7
01/10/2014 13:52,12.741783,53.488983,7
01/10/2014 14:09,12.574333,53.43325,7
02/10/2014 02:03,8.81265,54.006417,7
27/08/2014 07:56,49.1865,68.9173,8
27/08/2014 08:27,49.187983,68.917167,8
27/08/2014 09:13,49.18645,68.91715,8
27/08/2014 17:13,49.294867,68.886333,8
27/08/2014 17:44,49.3049,68.88275,8
27/08/2014 18:30,49.305833,68.882633,8
28/08/2014 02:29,49.44165,68.784433,8
28/08/2014 02:59,49.373833,68.79265,8
28/08/2014 03:46,49.363367,68.79385,8
28/08/2014 11:43,49.295483,68.111817,8
28/08/2014 12:15,49.29935,68.090767,8
28/08/2014 13:00,49.299583,68.065867,8
29/09/2014 17:58,47.80805,66.9166,8
29/09/2014 20:02,47.8081,66.917917,8
29/09/2014 22:04,47.808333,66.9171,8
30/09/2014 16:10,33.029067,59.9625,8
30/09/2014 16:55,33.023617,59.965583,8
30/09/2014 17:26,33.0232,59.965,8
01/10/2014 09:55,23.251533,56.338267,8
01/10/2014 10:41,22.762233,56.045583,8
01/10/2014 10:57,22.539717,55.991083,8
01/10/2014 11:12,22.268917,55.933667,8
01/10/2014 19:10,16.630933,54.690667,8
01/10/2014 19:57,16.630667,54.689567,8
01/10/2014 20:27,16.63185,54.689117,8
02/10/2014 04:26,16.625533,54.6942,8
02/10/2014 05:12,16.2246,54.748917,8
02/10/2014 05:43,15.861867,54.746533,8
02/10/2014 13:43,13.217233,54.340317,8
02/10/2014 14:29,13.211917,54.3408,8
02/10/2014 14:45,13.1368,54.278667,8
02/10/2014 22:59,9.10305,52.41405,8
02/10/2014 23:45,8.49945,52.516433,8
03/10/2014 00:16,8.112583,52.559133,8
03/10/2014 08:15,6.14645,52.035683,8
30/08/2014 09:20,52.0132,68.502617,9
30/08/2014 21:39,52.018167,68.503883,9
31/08/2014 09:56,52.720717,68.500633,9
01/10/2014 23:33,43.976767,65.726267,9
02/10/2014 22:03,31.370617,60.2144,9
03/10/2014 15:26,24.131867,57.63675,9
04/10/2014 08:54,21.857633,56.535633,9
05/10/2014 16:42,8.252367,53.320267,9
06/10/2014 06:04,7.3176,52.795667,9
25/08/2014 18:36,97.5344,73.927933,11
25/08/2014 18:52,97.26925,73.855117,11
26/08/2014 01:39,94.70245,73.29875,11
26/08/2014 08:09,91.754767,72.2141,11
26/08/2014 08:26,91.754833,72.2141,11
26/08/2014 14:39,90.093117,71.737533,11
26/08/2014 15:11,89.23915,71.574917,11
27/08/2014 00:40,88.708533,71.532267,11
27/08/2014 01:29,88.710583,71.531883,11
27/08/2014 07:16,88.5867,71.447133,11
27/08/2014 08:20,86.992667,70.804033,11
27/08/2014 13:45,82.401617,68.986683,11
27/08/2014 15:06,82.431617,68.988783,11
28/08/2014 02:48,81.245517,68.924683,11
28/08/2014 04:26,81.248717,68.9245,11
28/08/2014 09:19,81.2621,68.927483,11
28/08/2014 11:13,81.2999,68.920667,11
28/08/2014 16:22,81.257883,68.934067,11
28/08/2014 18:32,81.258033,68.934,11
28/08/2014 22:51,81.2473,68.9283,11
25/09/2014 05:29,62.982183,60.396533,11
25/09/2014 07:39,61.4912,59.270467,11
25/09/2014 14:18,53.110567,57.77745,11
25/09/2014 16:48,49.412683,57.586767,11
26/09/2014 14:40,36.278533,58.303233,11
05/10/2014 05:18,28.397217,56.690717,11
05/10/2014 06:14,27.6213,56.441567,11
26/08/2014 12:44,86.93975,73.9693,12
26/08/2014 17:07,86.863167,73.973733,12
26/08/2014 19:17,86.863283,73.973867,12
27/08/2014 08:24,86.845233,73.9739,12
27/08/2014 19:17,86.78855,73.973067,12
28/08/2014 06:12,86.76905,73.977317,12
28/08/2014 08:23,86.758733,73.977883,12
30/08/2014 08:36,83.564433,73.480967,12
30/08/2014 09:00,83.563183,73.480867,12
30/08/2014 09:22,83.564483,73.480983,12
03/09/2014 08:52,73.29865,71.253933,12
17/09/2014 06:34,67.05495,69.830583,12
17/09/2014 09:34,65.466433,69.063767,12
17/09/2014 09:49,65.466733,69.063617,12
17/09/2014 10:23,65.46665,69.063567,12
17/09/2014 10:38,65.466617,69.063533,12
18/09/2014 07:53,65.487483,69.071167,12
18/09/2014 08:35,65.486617,69.070233,12
18/09/2014 15:07,65.469533,69.05315,12
18/09/2014 23:49,65.463417,69.054,12
20/09/2014 06:45,65.095983,68.91985,12
20/09/2014 09:54,62.93225,67.86125,12
20/09/2014 10:12,62.84315,67.82765,12
22/09/2014 15:29,61.922983,67.51305,12
23/09/2014 00:14,61.923217,67.513017,12
30/09/2014 11:56,40.6316,64.173217,12
30/09/2014 18:46,35.501367,61.046817,12
01/10/2014 10:49,19.900933,54.143317,12
01/10/2014 11:22,19.277083,54.10675,12
01/10/2014 11:37,18.993683,54.118817,12
01/10/2014 11:54,18.713967,54.150783,12
01/10/2014 12:10,18.4441,54.142267,12
18/08/2014 06:00,48.9900234,69.0604928,14
18/08/2014 06:30,49.1809872,69.0004276,14
18/08/2014 07:00,49.1821099,69.0003921,14
18/08/2014 07:30,49.5101257,68.8802525,14
18/08/2014 08:00,49.6600008,68.8565083,14
18/08/2014 08:30,49.7361149,68.8459911,14
18/08/2014 09:00,50.3630784,68.7140641,14
18/08/2014 09:30,50.9072064,68.5719415,14
18/08/2014 10:00,51.2287487,68.4878237,14
13/09/2014 10:30,51.4687524,68.3691963,14
13/09/2014 11:00,51.0239279,68.1496571,14
13/09/2014 11:30,50.5697239,67.954521,14
13/09/2014 12:00,50.1973409,67.7649043,14
13/09/2014 12:30,49.7717292,67.5974852,14
13/09/2014 13:00,49.2787656,67.50564,14
13/09/2014 13:30,49.1468635,67.4968502,14
13/09/2014 14:00,49.1332771,67.499284,14
13/09/2014 14:30,49.14427,67.4940265,14
13/09/2014 15:00,49.1457883,67.4935052,14
13/09/2014 15:30,49.1462053,67.4936852,14
13/09/2014 16:00,49.1586447,67.4936533,14
13/09/2014 16:30,48.8671605,67.4608841,14
13/09/2014 17:00,48.662421,67.4407943,14
13/09/2014 17:30,48.6436913,67.4299818,14
13/09/2014 18:00,48.6427421,67.4292113,14
13/09/2014 18:30,48.642623,67.4292913,14
13/09/2014 19:00,48.6425023,67.4291714,14
13/09/2014 19:30,48.6428295,67.42936,14
13/09/2014 20:00,48.6439601,67.426614,14
13/09/2014 20:30,48.6451564,67.4261922,14
13/09/2014 21:00,48.6421707,67.4259207,14
13/09/2014 21:30,48.6421054,67.4242775,14
13/09/2014 22:00,48.6407019,67.4251846,14
13/09/2014 22:30,48.6398869,67.4250857,14
13/09/2014 23:00,48.6426477,67.4257993,14
13/09/2014 23:30,48.6414623,67.424834,14
14/09/2014 00:00,48.6409286,67.425284,14
14/09/2014 00:30,48.6432271,67.4255938,14
14/09/2014 01:00,48.6435165,67.4258125,14
14/09/2014 01:30,48.6417196,67.4240736,14
14/09/2014 02:00,48.6367907,67.4263323,14
14/09/2014 02:30,48.6373591,67.4264833,14
14/09/2014 03:00,48.6362346,67.4272755,14
14/09/2014 03:30,48.6135918,67.4226524,14
14/09/2014 04:00,48.6123217,67.4222339,14
14/09/2014 04:30,48.6136234,67.4224732,14
14/09/2014 05:00,48.6114353,67.421272,14
14/09/2014 05:30,48.6101532,67.4212759,14
14/09/2014 06:00,48.6513815,67.4228756,14
14/09/2014 06:30,48.6514832,67.422678,14
14/09/2014 07:00,48.6510347,67.4232345,14
14/09/2014 07:30,48.6508374,67.4232981,14
14/09/2014 08:00,48.6511017,67.4233099,14
14/09/2014 08:30,48.6512295,67.4232367,14
14/09/2014 09:00,48.6508934,67.4232344,14
14/09/2014 09:30,48.6495241,67.4232589,14
14/09/2014 10:00,48.6708856,67.4277667,14
14/09/2014 10:30,48.6653501,67.4271718,14
14/09/2014 11:00,48.6275669,67.4387612,14
14/09/2014 11:30,48.6273399,67.4387958,14
14/09/2014 12:00,48.6247303,67.4387412,14
14/09/2014 12:30,48.6287979,67.4407826,14
14/09/2014 13:00,48.6286143,67.4410002,14
14/09/2014 13:30,48.6286432,67.4418899,14
14/09/2014 14:00,48.6288005,67.4417269,14
14/09/2014 14:30,48.6302431,67.4422283,14
14/09/2014 15:00,48.6380961,67.4353125,14
14/09/2014 15:30,48.6433373,67.4257146,14
14/09/2014 16:00,48.6455445,67.4365061,14
14/09/2014 16:30,48.6436689,67.4258288,14
14/09/2014 17:00,48.6446882,67.4249165,14
14/09/2014 17:30,48.6329415,67.4168895,14
14/09/2014 18:00,48.6324236,67.4169187,14
14/09/2014 18:30,48.6324615,67.4168887,14
14/09/2014 19:00,48.6324149,67.4168928,14
14/09/2014 19:30,48.6324573,67.4168788,14
14/09/2014 20:00,48.632419,67.4168906,14
14/09/2014 20:30,48.63245,67.4169098,14
14/09/2014 21:00,48.6324313,67.4168891,14
14/09/2014 21:30,48.6324499,67.4168917,14
14/09/2014 22:00,48.6324335,67.4167416,14
14/09/2014 22:30,48.6323162,67.4167576,14
14/09/2014 23:00,48.632317,67.4167719,14
14/09/2014 23:30,48.6323459,67.4167622,14
15/09/2014 00:00,48.6323399,67.4167608,14
15/09/2014 00:30,48.632335,67.4167561,14
15/09/2014 01:00,48.6323406,67.4167456,14
15/09/2014 01:30,48.6322895,67.416625,14
15/09/2014 02:00,48.6070044,67.4150466,14
15/09/2014 02:30,48.5997905,67.4195766,14
15/09/2014 03:00,48.4685987,67.3905162,14
22/09/2014 14:30,47.930444,67.3185127,14
22/09/2014 15:00,47.4080227,67.1177426,14
22/09/2014 15:30,46.8718523,66.9714918,14
22/09/2014 16:00,46.4262059,66.806566,14
22/09/2014 16:30,46.4267729,66.8068599,14
22/09/2014 17:00,46.4267345,66.806873,14
22/09/2014 17:30,46.4267838,66.8068799,14
22/09/2014 18:00,46.4267983,66.806874,14
22/09/2014 18:30,46.4268202,66.8068752,14
22/09/2014 19:00,46.426782,66.806889,14
22/09/2014 19:30,46.4268231,66.8068795,14
22/09/2014 20:00,46.4268568,66.8069078,14
22/09/2014 20:30,46.426981,66.8069105,14
22/09/2014 21:00,46.4260215,66.8064923,14
22/09/2014 21:30,46.4267884,66.8068573,14
22/09/2014 22:00,46.4268205,66.8068888,14
22/09/2014 22:30,46.4268597,66.8068969,14
22/09/2014 23:00,46.4268334,66.8069036,14
22/09/2014 23:30,46.4268509,66.8068864,14
23/09/2014 00:00,46.4268507,66.8069019,14
23/09/2014 00:30,46.4268391,66.8068889,14
23/09/2014 01:00,46.426953,66.8069004,14
23/09/2014 01:30,46.4280435,66.8074209,14
23/09/2014 02:00,46.426158,66.8068838,14
23/09/2014 02:30,45.943942,66.7981359,14
30/09/2014 03:30,44.888465,66.5363478,14
30/09/2014 04:00,43.9931343,66.3088837,14
30/09/2014 04:30,43.1582091,66.0033401,14
30/09/2014 05:00,42.2615228,65.7170554,14
30/09/2014 05:30,41.4798275,65.5174759,14
30/09/2014 06:00,40.7380217,65.4355778,14
30/09/2014 06:30,39.8971573,65.1836393,14
30/09/2014 07:00,39.2349208,64.8258055,14
30/09/2014 07:30,38.4498522,64.536678,14
30/09/2014 08:00,37.700011,64.2292459,14
30/09/2014 08:30,37.1336108,63.8238329,14
30/09/2014 09:00,36.5912633,63.4448836,14
30/09/2014 09:30,35.99519,63.144688,14
30/09/2014 10:00,35.442772,62.7800377,14
30/09/2014 10:30,34.9017556,62.4312727,14
30/09/2014 11:00,34.3455297,62.1084693,14
30/09/2014 11:30,33.8034637,61.7859649,14
30/09/2014 12:00,33.2987695,61.4506146,14
30/09/2014 12:30,32.7822757,61.1095386,14
30/09/2014 13:00,32.3111546,60.7874288,14
30/09/2014 13:30,31.8663056,60.4607646,14
30/09/2014 14:00,31.5015909,60.0740314,14
30/09/2014 14:30,31.0887296,59.8539334,14
30/09/2014 15:00,30.7423952,59.5853159,14
30/09/2014 15:30,30.29901,59.2909881,14
30/09/2014 16:00,29.9041579,58.977425,14
30/09/2014 16:30,29.4408086,58.7128479,14
30/09/2014 17:00,29.0598206,58.4596648,14
30/09/2014 17:30,28.7636918,58.1300334,14
30/09/2014 18:00,28.3869716,57.7997545,14
30/09/2014 18:30,27.9578647,57.4967329,14
30/09/2014 19:00,27.5363759,57.1947218,14
30/09/2014 19:30,27.1930918,56.8957402,14
30/09/2014 20:00,26.8682942,56.576209,14
30/09/2014 20:30,26.4633524,56.3347438,14
30/09/2014 21:00,26.0618321,56.0940521,14
30/09/2014 21:30,25.7117366,55.8610701,14
30/09/2014 22:00,25.2536308,55.6650814,14
30/09/2014 22:30,24.7724317,55.4346469,14
30/09/2014 23:00,24.2668548,55.2009729,14
30/09/2014 23:30,23.8456609,54.8882848,14
01/10/2014 00:00,23.3844099,54.6373447,14
01/10/2014 00:30,22.8695643,54.4403412,14
01/10/2014 01:00,22.2887326,54.3140348,14
01/10/2014 01:30,21.820064,54.2030587,14
01/10/2014 02:00,21.3286423,54.0738917,14
01/10/2014 02:30,20.7594959,54.0330898,14
01/10/2014 03:00,20.2258079,53.9790904,14
01/10/2014 03:30,19.6207873,54.0093586,14
01/10/2014 04:00,18.9780539,54.1191607,14
01/10/2014 04:30,18.4370654,54.2088347,14
01/10/2014 05:00,17.8485992,54.1994464,14
01/10/2014 05:30,17.2268469,54.2353276,14
01/10/2014 06:00,16.6419292,54.3162911,14
01/10/2014 06:30,16.1662801,54.2951856,14
01/10/2014 07:00,15.7307093,54.2481869,14
01/10/2014 07:30,15.2408425,54.2723471,14
01/10/2014 08:00,14.7272435,54.2278387,14
01/10/2014 08:30,14.2730829,54.2381981,14
01/10/2014 09:00,13.8750373,54.3130939,14
01/10/2014 09:30,13.7488498,54.3755217,14
01/10/2014 10:00,13.7535394,54.3768954,14
01/10/2014 10:30,13.7358131,54.3690988,14
01/10/2014 11:00,13.5723749,54.1707281,14
01/10/2014 11:30,13.4760048,53.9441945,14
01/10/2014 12:00,13.3490668,53.7186438,14
01/10/2014 12:30,13.1845598,53.504947,14
01/10/2014 13:00,12.9300312,53.3220219,14
01/10/2014 13:30,12.6565594,53.1842372,14
01/10/2014 14:00,12.3151053,53.0703364,14
01/10/2014 14:30,11.9491926,52.9731513,14
01/10/2014 15:00,11.7860604,52.9157313,14
01/10/2014 15:30,11.7810708,52.9156532,14
01/10/2014 16:00,11.7810557,52.9157833,14
01/10/2014 16:30,11.697068,52.9763253,14
01/10/2014 17:00,11.6499589,52.9697748,14
27/08/2014 21:30,86.7095471,73.5026374,15
27/08/2014 22:00,86.7087948,73.5026402,15
27/08/2014 22:30,86.0849015,73.4623677,15
27/08/2014 23:00,85.7966167,73.4527974,15
27/08/2014 23:30,85.7972512,73.4526411,15
28/08/2014 00:00,85.7892375,73.4498482,15
28/08/2014 00:30,85.7898771,73.4494766,15
28/08/2014 01:00,85.728207,73.4452062,15
28/08/2014 01:30,85.7275621,73.4453189,15
28/08/2014 02:00,85.7274152,73.4454623,15
28/08/2014 02:30,85.7279158,73.4456648,15
28/08/2014 03:00,85.7275201,73.4458917,15
28/08/2014 03:30,85.7272218,73.4456166,15
28/08/2014 04:00,85.7292098,73.4452925,15
28/08/2014 04:30,85.7291412,73.4447947,15
28/08/2014 05:00,85.7294003,73.4444335,15
28/08/2014 05:30,85.7345183,73.4437954,15
28/08/2014 06:00,85.7348703,73.4433537,15
28/08/2014 06:30,85.73373,73.4436383,15
